id,name,host_id,neighbourhood_cleansed,property_type,room_type,square_feet,availability_30,review_scores_value,price
6655012,"Cookyee's Paradise",34832265,"Dorchester","House","Private room",,26,9,"65.00"
12126299,"Sunny & Spacious 3 BR, Close to T",115522,"Dorchester","Apartment","Entire home/apt",,0,10,"275.00"
5048406,"3rd floor room in Victorian House",26062958,"Dorchester","House","Private room",,0,10,"78.00"
3311675,"Umass, Harvard, MGH,Longwood, 16D",16442921,"Dorchester","Apartment","Private room",,6,8,"52.00"
1262443,"Happy hippy home",4463536,"Dorchester","Apartment","Private room",,0,,"39.00"
8161218," On a Scenic Hill",43078666,"Dorchester","Apartment","Private room",,30,10,"100.00"
13325983,"Private 1 bed/ 1 bath near Red line (JFK/Umass)",24587960,"Dorchester","Apartment","Private room",,0,8,"60.00"
3294775,"Sea view near metro & city center!",9898255,"Dorchester","House","Private room",,11,9,"65.00"
8947232,"5 minutes walk To T Private Room!",16186589,"Dorchester","Apartment","Private room",,12,8,"60.00"
13714934,"The Urban Treehouse",10085529,"Dorchester","Condominium","Entire home/apt",,0,10,"100.00"
13687764,"★ Private Room 5 Min From MBTA! Close to BCEC ★",6105673,"Dorchester","Apartment","Private room",,0,,"60.00"
3946215,"Simple, Quiet & Comfy. South Boston",20447366,"Dorchester","Apartment","Private room",,10,10,"40.00"
13699440,"Modern 2 family close to Red line",79897849,"Dorchester","Apartment","Entire home/apt",,3,10,"175.00"
7246272,"Stylish Bedroom Suite with Bathroom - Near Subway",19250407,"Dorchester","Condominium","Private room",,12,10,"108.00"
6014302,"Beautiful 1 Bdrm near Publ Trans.",25806655,"Dorchester","House","Private room",,28,7,"65.00"
13927765,"Modern Boston Home",4071493,"Dorchester","Apartment","Entire home/apt",,4,10,"144.00"
200265,"Comfort in Historic Melville Park 2",847253,"Dorchester","House","Private room",,1,9,"79.00"
7292184,"Bright home with lots of character!",11544688,"Dorchester","Condominium","Private room",,0,9,"60.00"
13443949,"红线地铁JFK/UMASS 站边上的一个房间",63906798,"Dorchester","House","Private room",,5,8,"65.00"
14647962,"Lovely Victorian Home",16758066,"Dorchester","Apartment","Entire home/apt",,19,,"185.00"
8587030,"Welcome to my beautiful home.",45192503,"Dorchester","House","Private room",,14,10,"150.00"
3589869,"Funky retreat minutes from Red Line",848964,"Dorchester","Apartment","Private room",,6,8,"80.00"
377474,"Beautiful Victorian House",119019,"Dorchester","House","Entire home/apt",,0,8,"395.00"
13236936,"Comfortable room near redline MBTA subway stop!",52601623,"Dorchester","Apartment","Private room",,0,2,"55.00"
3539510,"The Roseclair | 3BR 1BA | 2nd Floor",71783,"Dorchester","Apartment","Entire home/apt",,12,10,"164.00"
213086,"Cozy room #2 at nice apt. in Boston",886871,"Dorchester","Apartment","Private room",,0,9,"70.00"
8536113,"Melville Park Queen Anne Victorian Home",39459066,"Dorchester","Condominium","Entire home/apt",,0,10,"300.00"
11584799,"Sunish & Giulia's Boston room on T",57812241,"Dorchester","Apartment","Private room",,0,10,"85.00"
771309,"Room for rent in shared apartment",239850,"Dorchester","Apartment","Private room",,0,10,"58.00"
8291550,"beautifully renovated 1st floor apt",43717277,"Dorchester","Condominium","Entire home/apt",,18,10,"150.00"
1944976,"1 room with queen bed in Boston...",10060070,"Dorchester","Apartment","Private room",,0,8,"76.00"
11258721,"Lovely Private Room with Air Bed",16186589,"Dorchester","Apartment","Private room",,0,10,"37.00"
3294152,"Garden apartment near subway, beach",9898255,"Dorchester","Apartment","Entire home/apt",,7,9,"130.00"
8717204,"Spacious Apartment Near the Subway",25424192,"Dorchester","Apartment","Entire home/apt",,5,9,"180.00"
13239143,"Small Room Renovated House Walk/Bus to Redline",18517776,"Dorchester","Apartment","Private room",,0,10,"35.00"
13861258,"Shared room in vibrant South Dorchester",50782486,"Dorchester","Condominium","Shared room",,0,10,"51.00"
8536127,"Bird Street Gated Residence",39459066,"Dorchester","House","Entire home/apt",,26,7,"225.00"
14565726,"great view",75656187,"Dorchester","Apartment","Shared room",,0,,"29.00"
14600925,"Convenient Location With Airbed",16186589,"Dorchester","Apartment","Private room",,4,,"36.00"
6881541,"Charming 3BR, 1BA- 5 min to Boston",13124709,"Dorchester","Apartment","Entire home/apt",,19,9,"199.00"
3344322,"Sea view, near metro & city center!",9898255,"Dorchester","House","Private room",,6,9,"75.00"
7454966,"Umass, City, MGH, Longwood, BWH (A)",16442921,"Dorchester","Apartment","Private room",,24,8,"69.00"
12593869,"Private Bdr3 with Airbed",16186589,"Dorchester","Apartment","Private room",,4,8,"31.00"
10426124,"Spacious, comfy, Downtown 15 min.",53699829,"Dorchester","House","Entire home/apt",,4,8,"84.00"
14389002,"Studio apartment in Fort Point",74670037,"South Boston Waterfront","Apartment","Entire home/apt",,24,10,"329.00"
10053549,"Lux. 1 BR Boston Apt Stunning Views",30283594,"South Boston Waterfront","Apartment","Entire home/apt",,30,,"169.00"
10138792,"Luxury 2 br on the Waterfront",18202088,"South Boston Waterfront","Apartment","Entire home/apt",,0,9,"129.00"
10905777,"South Boston Industrial Loft",56520305,"South Boston Waterfront","Condominium","Entire home/apt",,0,10,"200.00"
14468656,"High Rise Seaport Apartment",54099374,"South Boston Waterfront","Apartment","Private room",,0,,"125.00"
14553530,"Business travelers Seaport oasis",25193316,"South Boston Waterfront","Apartment","Private room",,0,,"175.00"
7225201,"Master bed/bath in lux Seaport bldg",845174,"South Boston Waterfront","Loft","Private room",,29,8,"170.00"
13514017,"Amazing Two Bedroom w/Boston Skyline Views!",66378068,"South Boston Waterfront","Apartment","Entire home/apt",,6,9,"295.00"
11648688,"Boston Harbor View 1 BR Furnished Suite",47664830,"South Boston Waterfront","Apartment","Entire home/apt",,30,8,"250.00"
13450880,"Private bedroom in Lux 2-bed Apart",64969164,"South Boston Waterfront","Apartment","Private room",0,8,10,"149.00"
6798777,"Luxury 2 bedroom in Boston Seaport",499127,"South Boston Waterfront","Apartment","Entire home/apt",,0,,"280.00"
14843783,"2 Bedroom Seaport Apartment with City Views!",3715298,"South Boston Waterfront","Apartment","Entire home/apt",,4,10,"349.00"
13221129,"Boston 1BR Lux Furnished Apt",30283594,"South Boston Waterfront","Apartment","Entire home/apt",,29,8,"189.00"
10051357,"Gorgeous 2BR On Boston Harbor",30283594,"South Boston Waterfront","Apartment","Entire home/apt",,30,10,"199.00"
10050351,"Gorgeous 1BR In Seaport Square",30283594,"South Boston Waterfront","Apartment","Entire home/apt",,30,10,"169.00"
12287687,"Boston Furnished 2BR Seaport Apt",30283594,"South Boston Waterfront","Apartment","Entire home/apt",,29,,"399.00"
5191658,"Beautiful New Loft Downtown Boston",26853841,"South Boston Waterfront","Loft","Entire home/apt",,0,9,"250.00"
14711125,"Luxury 1 BR, Close to Convention Ctr & Airport",8898897,"South Boston Waterfront","Apartment","Entire home/apt",,3,,"229.00"
8271384,"Bright Studio by Convention Center",43613912,"South Boston Waterfront","Apartment","Entire home/apt",,6,9,"125.00"
10053928,"Beautifully Furnished 1BR Lux Apt.",30283594,"South Boston Waterfront","Apartment","Entire home/apt",,30,,"169.00"
12072006,"Best Location-Brand New Development",9593553,"South Boston Waterfront","Apartment","Entire home/apt",,0,,"199.00"
4435883,"Luxury Loft in Boston's Fort Point District",3552836,"South Boston Waterfront","Apartment","Entire home/apt",,1,10,"175.00"
13298546,"Fantastic Factory Loft, Downtown",53581341,"South Boston Waterfront","Loft","Entire home/apt",,3,10,"209.00"
13218729,"[2002]1BR - Waterside Place",25188,"South Boston Waterfront","Apartment","Entire home/apt",,29,8,"299.00"
11563716,"Lux 3BR in Seaport Square w/wifi",9419684,"South Boston Waterfront","Apartment","Entire home/apt",,23,9,"389.00"
6598203,"Lux 2BR Apt Near Seaport w/WiFi",9419684,"South Boston Waterfront","Apartment","Entire home/apt",,0,8,"603.00"
6843850,"Boston Penthouse / Seaport District",14225772,"South Boston Waterfront","Apartment","Entire home/apt",,18,10,"500.00"
2649521,"Modern Southie Condo near BCEC!!",13563081,"South Boston Waterfront","Apartment","Entire home/apt",,1,10,"600.00"
14774811,"2BR Boston Harbor View Suites",47664830,"South Boston Waterfront","Apartment","Entire home/apt",,9,,"250.00"
10054046,"Stunning 1BR HighRise Apt by Harbor",30283594,"South Boston Waterfront","Apartment","Entire home/apt",,27,8,"169.00"
13510994,"Incredible Apartment",28749942,"South Boston Waterfront","Apartment","Entire home/apt",,1,10,"295.00"
9218362,"Desirable Seaport district apt",47935628,"South Boston Waterfront","Apartment","Entire home/apt",,2,10,"214.00"
10053235,"Lux. 1 BR Apt. by Boston Harbor",30283594,"South Boston Waterfront","Apartment","Entire home/apt",,30,,"169.00"
8595227,"Best View in Seaport Luxury 2bd/2ba",45229943,"South Boston Waterfront","Apartment","Entire home/apt",,0,,"400.00"
6006121,"Private Room and private bath",23208278,"South Boston Waterfront","Apartment","Private room",,0,9,"145.00"
10053032,"Lux. 3 BR High Rise Apt. in Boston",30283594,"South Boston Waterfront","Apartment","Entire home/apt",,30,,"379.00"
10053454,"Luxury 1 BR Apt. near Fort Point",30283594,"South Boston Waterfront","Apartment","Entire home/apt",,30,,"169.00"
10052824,"Lux. 3 BR Apt Near Fort Point",30283594,"South Boston Waterfront","Apartment","Entire home/apt",,30,10,"279.00"
10052622,"Lux. 3 BR Apt. - Financial District",30283594,"South Boston Waterfront","Apartment","Entire home/apt",,30,,"279.00"
10592815,"SEAPORT LUXURY HIGHRISE",47858156,"South Boston Waterfront","Apartment","Entire home/apt",,0,,"200.00"
2564544,"Vacation, Business, Location!",261895,"South Boston Waterfront","Apartment","Private room",,11,10,"179.00"
10052920,"Lux. 3BR by the Seaport & Harbor",30283594,"South Boston Waterfront","Apartment","Entire home/apt",,30,,"279.00"
2384107,"Penthouse Level with Terrace",4004495,"South Boston Waterfront","Apartment","Entire home/apt",,2,10,"350.00"
13951039,"Elegant studio loft in Boston's new place to be",25281772,"South Boston Waterfront","Loft","Entire home/apt",,0,10,"185.00"
10051623,"Lux 2BR In Seaport Square on Harbor",30283594,"South Boston Waterfront","Apartment","Entire home/apt",,30,,"199.00"
12984263,"Lux 1BR in Seaport Square w/wifi",9419684,"South Boston Waterfront","Apartment","Entire home/apt",,30,,"285.00"
14158636,"Private bedroom in luxury condo",25193316,"South Boston Waterfront","Apartment","Private room",,0,10,"179.00"
10052445,"Stunning 3 BR Lux Apt on the Harbor",30283594,"South Boston Waterfront","Apartment","Entire home/apt",,30,,"279.00"
7134081,"Made in Fort Point / Seaport Luxury",845174,"South Boston Waterfront","Condominium","Entire home/apt",,11,10,"390.00"
11087657,"South Boston - BCC & Seaport",45851126,"South Boston Waterfront","Condominium","Entire home/apt",,0,10,"200.00"
6609546,"Beautiful Waterfront Location.",34584706,"South Boston Waterfront","Apartment","Private room",,7,10,"150.00"
12639344,"1BR Harbor View Furnished Suites",10733730,"South Boston Waterfront","Apartment","Entire home/apt",,27,7,"150.00"
12047758,"Boston Harbor View 1 BR Suite",4140161,"South Boston Waterfront","Apartment","Entire home/apt",,30,8,"200.00"
8131907,"High Rise Seaport Apartment",42941679,"South Boston Waterfront","Apartment","Private room",,0,9,"125.00"
10475848,"beautiful seaport Apartment",53989804,"South Boston Waterfront","Apartment","Entire home/apt",,22,8,"361.00"
7461091,"Waterfront Boston Hotels | The West",39055334,"South Boston Waterfront","Apartment","Private room",,0,,"500.00"
5952474,"Seaport Signal Bldg: by Spare Suite",508268,"South Boston Waterfront","Apartment","Entire home/apt",,3,9,"249.00"
1644031,"Large Private bedroom by Seaport",8725557,"South Boston Waterfront","House","Private room",,12,9,"115.00"
8366402,"Modern and luxurious 1BR",44095138,"South Boston Waterfront","Apartment","Entire home/apt",,2,10,"180.00"
14291722,"Luxury Hi-Rise Living on Historic Boston Seaport!",87245627,"South Boston Waterfront","Apartment","Entire home/apt",,0,,"1,250.00"
11735784,"Lux 3BR in Seaport Square w/wifi",9419684,"South Boston Waterfront","Apartment","Entire home/apt",,20,6,"506.00"
12309083,"Modern Two Bedroom with Boston Skyline View",66378068,"South Boston Waterfront","Apartment","Entire home/apt",,4,10,"250.00"
11275661,"Lux 1BR in Seaport Square w/wifi",9419684,"South Boston Waterfront","Apartment","Entire home/apt",,26,9,"285.00"
10850420,"Brand-new corner studio Seaport",14847079,"South Boston Waterfront","Apartment","Entire home/apt",,0,9,"190.00"
13602808,"Luxury 2 bed Apt in Seaport area",64969164,"South Boston Waterfront","Apartment","Entire home/apt",,7,9,"249.00"
7982359,"Lux 2BR Apt Near Seaport w/WiFi",9419684,"South Boston Waterfront","Apartment","Entire home/apt",,0,10,"603.00"
3363097,"Modern Apt in Seaport Area w/ View",261895,"South Boston Waterfront","Apartment","Entire home/apt",,11,9,"400.00"
11276570,"Lux 2BR in Seaport Square w/wifi",9419684,"South Boston Waterfront","Apartment","Entire home/apt",,27,9,"402.00"
14519844,"Furnished 1BR Suites in Harbor View",10733730,"South Boston Waterfront","Apartment","Entire home/apt",,24,,"249.00"
11734812,"Lux 3BR in Seaport Square w/wifi",9419684,"South Boston Waterfront","Apartment","Entire home/apt",,25,9,"506.00"
11572070,"Boston Harbor View 1BR Furnished Suites",47664830,"South Boston Waterfront","Apartment","Entire home/apt",,29,10,"200.00"
14387692,"Studio Apartment in Boston",81099079,"South Boston Waterfront","Apartment","Entire home/apt",,8,6,"175.00"
13813809,"1 BR Furnished Suite in Boston Harbor View",47664830,"South Boston Waterfront","Apartment","Entire home/apt",,26,8,"250.00"
11863590,"Boston Seaport 1 BR Suite",44013653,"South Boston Waterfront","Apartment","Entire home/apt",,30,10,"249.00"
13814175,"1 Bedroom Furnished Suite in Boston Harbor View",47664830,"South Boston Waterfront","Apartment","Entire home/apt",,14,10,"250.00"
13813149,"Luxury Apartment in the heart of Seaport",38510998,"South Boston Waterfront","Apartment","Entire home/apt",,0,,"225.00"
13746896,"Modern Seaport District 1 Bedroom + sleeper sofa",73215924,"South Boston Waterfront","Apartment","Entire home/apt",,5,10,"199.00"
13911832,"Large Luxury Studio in Seaport / Ft. Point",7075807,"South Boston Waterfront","Apartment","Entire home/apt",,11,,"245.00"
13942919,"Comfy, clean studio in Seaport. Great views!",54731245,"South Boston Waterfront","Apartment","Entire home/apt",,3,10,"199.00"
7929879,"West Broadway Quarters - hostel unit",1444340,"South Boston Waterfront","Other","Private room",,16,9,"220.00"
13713713,"1 Bedroom - Entire Place (Seaport)",80100053,"South Boston Waterfront","Apartment","Entire home/apt",,4,10,"225.00"
11649321,"Boston Harbor View 1 BR Furnished Suite",47664830,"South Boston Waterfront","Apartment","Entire home/apt",,30,10,"250.00"
11592067,"2 Bedroom 2 Bathroom w/Parking Spot",37088123,"South Boston","Apartment","Entire home/apt",,0,10,"240.00"
7853971,"Brand New! South Boston 1 bedroom",814298,"South Boston","Apartment","Entire home/apt",,10,10,"189.00"
11970702,"Seaport With Views! Walk to BCEC !",6201198,"South Boston","Condominium","Entire home/apt",,22,10,"700.00"
14873100,"Large room, 2nd floor, wood floor",26098645,"South Boston","House","Private room",,1,,"75.00"
6544642,"Beautiful Studio in South Boston",21895391,"South Boston","Apartment","Entire home/apt",,2,9,"175.00"
7988755,"Room/Bath + Breakfast / 4min walk from Train",8408214,"South Boston","Apartment","Private room",,4,9,"109.00"
4996375,"Lovely Private Bedroom- Location!",25499738,"South Boston","Apartment","Private room",,11,10,"119.00"
11492423,"Ideal location for business or fun!",10393465,"South Boston","Apartment","Private room",,12,10,"100.00"
4586590,"Spacious Boston Condo. Stay 4 Less",21890476,"South Boston","Apartment","Private room",,0,10,"99.00"
12581300,"Private room in South Boston",68232240,"South Boston","House","Private room",,0,10,"65.00"
6489209,"Large room, excellent access",26098645,"South Boston","House","Shared room",,5,10,"75.00"
11986653,"S'Till, No Disrespect by the Beach.",25716456,"South Boston","Apartment","Private room",,4,9,"45.00"
6088708,"^Tourist Best Choice Master Bdrm Subway/Downtown",6950436,"South Boston","House","Private room",,9,9,"128.00"
6151079,"^Tourist Best Choice Private Room Subway/Downtown",6950436,"South Boston","House","Private room",,22,9,"118.00"
5511924,"Private Rm w/Queen Bed & Full Bath",28420948,"South Boston","Apartment","Private room",,17,9,"135.00"
14843050,"The apartment you were looking for!",92878185,"South Boston","Apartment","Private room",,10,10,"125.00"
13532311,"1 Queen/3 Twin-Full, near Downtown/Ocean",26704689,"South Boston","Apartment","Entire home/apt",,17,10,"250.00"
5078127,"2Bed/2Bath with Water & City Views",10252474,"South Boston","Condominium","Entire home/apt",,22,9,"300.00"
8274008,"Private Room/Bath in S.Boston, steps to T.",38403389,"South Boston","House","Private room",,14,10,"95.00"
13188046,"Top floor condo w/ parking, roof deck, near beach",21094197,"South Boston","Condominium","Entire home/apt",,0,10,"189.00"
11787441,"STUNNING SEAPORT AREA HOME 2BD/2BA",54099497,"South Boston","House","Entire home/apt",,3,10,"400.00"
4947526,"Private Bedroom- 5 min walk to BCEC",25499738,"South Boston","Apartment","Private room",,18,10,"125.00"
11714059,"SEAPORT AREA-PRIVATE BATH & PARKING",54099497,"South Boston","House","Private room",,3,9,"99.00"
8649257,"Spacious 2/1 Condo Near Subway Stop",3594203,"South Boston","Condominium","Entire home/apt",,14,9,"99.00"
13294824,"Private Suite with Gorgeous Patio Space!",7678148,"South Boston","House","Private room",,8,9,"130.00"
6296656,"Brand New 2 BR | 1 BA in So. BOS #1",9410008,"South Boston","Apartment","Entire home/apt",,7,10,"250.00"
11008495,"Updated Condo in South Boston",53360618,"South Boston","Condominium","Entire home/apt",,4,9,"147.00"
14842237,"The apartment you were looking for!",92878185,"South Boston","Apartment","Entire home/apt",,5,,"225.00"
13924495,"3B2B + parking, Near T, Downtown,Convention Center",19008767,"South Boston","Apartment","Entire home/apt",,4,9,"299.00"
4585452,"Single-family 2BR in S. Boston!",23769200,"South Boston","House","Entire home/apt",,0,10,"140.00"
6911945,"Lovely, clean 1B, hip neighborhood",36221474,"South Boston","Condominium","Entire home/apt",,2,10,"170.00"
14186170,"Large & Cozy 1 Bedroom in Center of South Boston",8985714,"South Boston","Condominium","Entire home/apt",,14,10,"180.00"
4699742,"Beautiful one bedroom apartment",24294559,"South Boston","Apartment","Entire home/apt",,25,9,"300.00"
13415984,"Conveniently Located South Boston Apartment",61947644,"South Boston","Apartment","Entire home/apt",,0,,"119.00"
3585343,"Private room",10332798,"South Boston","Apartment","Private room",,7,9,"110.00"
8828147,"Crash in a lux high rise for cheap",3958442,"South Boston","Apartment","Shared room",,28,9,"159.00"
1340649,"Charming South Boston 2 BR Condo",7271526,"South Boston","Condominium","Private room",,20,9,"100.00"
6629066,"Brand New 4 BR|2 BA in So. BOS #2+3",9410008,"South Boston","Apartment","Entire home/apt",,9,10,"500.00"
12515067,"Cozy South Boston Condo w/Backyard!",3073029,"South Boston","House","Entire home/apt",,0,9,"190.00"
11757376,"SEAPORT AREA-2 BATHROOMS & PARKING",54099497,"South Boston","House","Private room",,2,10,"99.00"
4863101,"Ensuite Private Room in Boston",8157833,"South Boston","House","Private room",,3,9,"130.00"
9237653,"Minutes to Downtown. Morden Room W/ Private Bath!",20684898,"South Boston","Condominium","Private room",,14,10,"110.00"
4863108,"Private Ensuite Room in Boston",8157833,"South Boston","House","Private room",,2,9,"125.00"
13333623,"Spacious One bedroom in South Boston's East side",17842524,"South Boston","Condominium","Entire home/apt",,0,,"150.00"
4928894,"Deck right on East Broadway!",25390791,"South Boston","Apartment","Entire home/apt",,15,10,"160.00"
10103725,"Spacious Southie Condo 2 bed/bath -close to beach!",51849764,"South Boston","Condominium","Entire home/apt",,0,10,"250.00"
6565713,"Cozy bi-level Southie pad",34343733,"South Boston","Apartment","Entire home/apt",,5,10,"250.00"
14151531,"Great location close to everything!",49121877,"South Boston","House","Private room",,12,10,"126.00"
13282275,"Cozy condo in South Boston",977897,"South Boston","Apartment","Entire home/apt",,0,10,"134.00"
4287348,"Sunny Bedroom in South Boston",22257404,"South Boston","Apartment","Private room",,16,9,"105.00"
994138,"Private BR, Bath, & Living Room!",5460465,"South Boston","Apartment","Private room",,7,10,"150.00"
4287366,"Sunny 2 Bedroom in South Boston",22257404,"South Boston","Apartment","Entire home/apt",,0,8,"200.00"
7713728,"BEST OF BOSTON! 3BD NEAR BCEC!",34916087,"South Boston","Apartment","Entire home/apt",,1,10,"275.00"
160572,"Your Huge Beautiful Home away from Home",766862,"South Boston","House","Entire home/apt",,0,10,"450.00"
14693220,"Luxury in South Boston",74102843,"South Boston","Apartment","Entire home/apt",,0,10,"150.00"
5026613,"Beautiful private room in Southie",20060949,"South Boston","House","Private room",,0,10,"105.00"
5927267,"Large room, wood floor, 2 windows",26098645,"South Boston","House","Private room",,20,9,"75.00"
14884243,"5 Minutes to Downtown.Next to Train",69384821,"South Boston","Apartment","Private room",,11,,"60.00"
7746589,"Brand New 1 Bed Flat - South Boston",814298,"South Boston","Apartment","Entire home/apt",,9,9,"143.00"
8596320,"Cozy Room in Hip Local Neighborhood",23412310,"South Boston","Townhouse","Private room",,0,10,"130.00"
13855525,"Cozy one bedroom in Southie",81846354,"South Boston","Apartment","Entire home/apt",,0,8,"100.00"
13113079,"South Boston shared Condo",72915513,"South Boston","Condominium","Private room",,8,8,"120.00"
11020786,"New South Boston Retreat w/ Parking",4776690,"South Boston","House","Entire home/apt",,0,9,"199.00"
12545716,"Luxury Apartment with Master King",64969164,"South Boston","Apartment","Entire home/apt",,16,9,"229.00"
3792147,"Ocean View Penthouse Condo - Cool, Cozy & Inviting",6989109,"South Boston","Condominium","Shared room",,22,9,"89.00"
7745117,"South Boston 2B/2B Condo",40710532,"South Boston","Condominium","Entire home/apt",,2,10,"250.00"
4287989,"One bedroom Condo with two decks!",22235659,"South Boston","Apartment","Entire home/apt",,0,9,"175.00"
8055839,"Updated South Boston Condo",39621923,"South Boston","Apartment","Entire home/apt",,0,8,"200.00"
4090224,"Modern 3BD+ private home-near BCEC",17783651,"South Boston","House","Entire home/apt",,4,10,"225.00"
11757166,"SEAPORT AREA WITH 2 BATHROOMS!!",54099497,"South Boston","House","Private room",,2,10,"69.00"
6317446,"Brand New 2 BR | 1 BA in So. BOS #2",9410008,"South Boston","Apartment","Entire home/apt",,9,9,"245.00"
7841193,"Sunny South Boston apartment",41311781,"South Boston","Apartment","Private room",,0,10,"85.00"
14591406,"Good location, light and quiet in the city center",19987991,"South Boston","Apartment","Entire home/apt",,0,,"300.00"
11740527,"Tourist Best Choice Master Bedroom Subway/Downtown",6950436,"South Boston","Condominium","Private room",,15,9,"128.00"
8052617,"Convention Cent- 10 min walk! BEST!",21184200,"South Boston","Condominium","Entire home/apt",,7,9,"175.00"
13642024,"Private bed/bath in heart of Southie!",51849764,"South Boston","Condominium","Private room",,17,8,"150.00"
13477535,"Great room in Southie",2406043,"South Boston","House","Private room",,24,10,"98.00"
13969106,"Beautifully Updated Single Family",67907171,"South Boston","House","Entire home/apt",,2,9,"232.00"
6317722,"Brand New 2 BR | 1 BA in So. BOS #3",9410008,"South Boston","Apartment","Entire home/apt",,9,10,"185.00"
13672165,"Open, light-filled condo in South Boston/South End",15166663,"South Boston","Condominium","Entire home/apt",,0,,"159.00"
6796364,"Luxury Penthouse w/ Parking 5 Mins from Airport",21805943,"South Boston","Condominium","Private room",,0,8,"139.00"
12803718,"STUNNING SEAPORT AREA HOME",54099497,"South Boston","House","Entire home/apt",,2,,"195.00"
14868087,"Bright and cosy room near downtown",11607313,"South Boston","Apartment","Private room",,13,,"115.00"
6672582,"Private apartment in Southie",14165150,"South Boston","Apartment","Entire home/apt",,0,,"149.00"
5727231,"Southie Beach Escape",17109361,"South Boston","Apartment","Entire home/apt",,0,10,"159.00"
2843596,"Perfect for BCEC!Free bike 3+ night",3351569,"South Boston","Apartment","Private room",,19,9,"103.00"
10494550,"SEAPORT AREA-PRIVATE BATH QUEEN BED",54099497,"South Boston","House","Private room",,1,10,"69.00"
7855120,"Brand New 1 Bed Flat, South Boston",1444340,"South Boston","Apartment","Entire home/apt",,8,9,"220.00"
10034183,"Large 1br/2bath, right by the water",31310602,"South Boston","Apartment","Entire home/apt",,0,10,"135.00"
14870532,"Southie/Seaport: Comfy bedroom, with private bath",6814241,"South Boston","Condominium","Private room",,0,,"90.00"
5054601,"Large room with view on Downtown",26098645,"South Boston","House","Private room",,2,9,"75.00"
12738641,"Cozy Bedroom in South Boston",69277254,"South Boston","Apartment","Private room",,0,10,"57.00"
14426124,"Private Room in Modern Apartment Close to BCEC",41662052,"South Boston","Apartment","Private room",,2,10,"90.00"
7611271,"Brand New 4BR near Seaport + Ocean!",953185,"South Boston","House","Entire home/apt",,29,10,"391.00"
9626428,"South Boston Condo",49715393,"South Boston","Condominium","Entire home/apt",,0,10,"280.00"
5856633,"Condo overlooking Boston Harbour",30408736,"South Boston","House","Entire home/apt",,0,10,"350.00"
6544715,"CitySide-South Boston",33986390,"South Boston","House","Entire home/apt",,15,9,"700.00"
3415033,"Great Location!",16866221,"South Boston","Loft","Private room",,24,10,"150.00"
5004278,"Lovely Southie Apt w. amazing views",4225430,"South Boston","Apartment","Entire home/apt",,0,10,"175.00"
2135075,"2/1 Entire Apt Harvard MIT Subway",3594203,"South Boston","Condominium","Entire home/apt",,10,9,"99.00"
646087,"1 Bed in Charming Southie Townhouse",3236611,"South Boston","House","Private room",1600,19,6,"150.00"
2022303,"LOCATION! Modern 2BD 2 BA w/Parking",10393465,"South Boston","Apartment","Entire home/apt",,11,10,"250.00"
13190410,"Recently Renovated duplex with outdoor space",60375320,"South Boston","Townhouse","Entire home/apt",,3,9,"299.00"
13671334,"Perfectly located South Boston condo",20823261,"South Boston","Apartment","Entire home/apt",,1,10,"150.00"
4627334,"Comfortable one-bedroom",23718760,"South Boston","Apartment","Entire home/apt",,0,,"200.00"
7330494,"Private apt/w parking/cozy garden",38403389,"South Boston","Apartment","Entire home/apt",,2,10,"150.00"
4151979,"Spacious 4 bed condo South Boston",21541399,"South Boston","Apartment","Entire home/apt",,13,10,"500.00"
7003280,"Modern South Boston 2brm near MBTA",36057933,"South Boston","Apartment","Entire home/apt",,9,9,"150.00"
9460898,"Brand NEW South Boston 1 bedroom",1444340,"South Boston","Apartment","Entire home/apt",,3,10,"189.00"
13752754,"In the heart of South Boston",28026197,"South Boston","Condominium","Entire home/apt",,0,,"140.00"
5380160,"Stylish Home 10 min walk to BCEC!",27889531,"South Boston","Apartment","Entire home/apt",,22,10,"320.00"
2021489,"Spacious Updated Boston Room/Condo",10197317,"South Boston","Condominium","Private room",,20,9,"200.00"
2021483,"Spacious Updated 2 Bed Boston Condo",10197317,"South Boston","Condominium","Entire home/apt",,25,8,"500.00"
13605196,"Spacious Apartment Next to Beach, Restaurants/More",26734256,"South Boston","Apartment","Entire home/apt",,0,10,"145.00"
13555596,"Beautifully renovated one bedroom",9974234,"South Boston","Apartment","Entire home/apt",,0,10,"140.00"
257588,"BOSTON LUXURY FOR LESS!!! NEAR BCEC",1355344,"South Boston","Apartment","Entire home/apt",,14,9,"200.00"
13638077,"Quarters on Dot - hostel style unit",814298,"South Boston","Other","Private room",,15,,"130.00"
11295065,"Short Term 1.5BD - Great Location!",33049221,"South Boston","Apartment","Entire home/apt",,3,8,"150.00"
6543678,"Beautiful condo in city point",20931226,"South Boston","Apartment","Entire home/apt",,0,9,"150.00"
6347026,"Private Room & Bath-Luxury Townhome",19032128,"South Boston","Townhouse","Private room",,0,10,"155.00"
12835086,"",70064872,"South Boston","Apartment","Entire home/apt",,0,8,"120.00"
9508099,"West Broadway Quarters - hostel style unit",1444340,"South Boston","Other","Private room",,14,10,"144.00"
13866156,"Beautiful 1 Bedroom Condo in Ideal Location!",50942533,"South Boston","Condominium","Entire home/apt",,0,10,"159.00"
6640662,"444 W 4th St",32079650,"South Boston","House","Entire home/apt",,0,10,"1,000.00"
